,category,date,section,tags,title,topics,url
17814,Apps,2014-10-22,mobile/,inbox,Google’s Inbox is A New Email App From The Gmail Team Designed Not To Be Gmail,"google,gmail",https://techcrunch.com/2014/10/22/google-inbox/
17824,Apps,2014-09-29,gadgets/,"littlebits,electronics",SAM Is A Wireless Electronics Kit That Wants To Make Coding Connected Objects Super Simple,internet-of-things,https://techcrunch.com/2014/09/29/sam-is-a-wireless-electronics-kit-that-wants-to-make-coding-connected-objects-super-simple/
17910,Apps,2014-10-21,mobile/,vine,"Vine’s Stars Are The Best Part, And Now You Can Follow Whole Channels Of Them",twitter,https://techcrunch.com/2014/10/21/twitters-vine-gets-dressed-up-for-the-iphone-6-ios-8/
17911,Apps,2014-10-21,mobile/,"maps,here,nokia",Nokia Brings Its HERE Maps App To All Supported Android Phones,android,https://techcrunch.com/2014/10/21/nokia-brings-its-here-maps-app-to-all-supported-android-phones/
17926,Apps,2014-09-24,gadgets/,wunderbar,relayr Gets $2.3M To Foster An Internet Of Things App Ecosystem,internet-of-things,https://techcrunch.com/2014/09/24/relayr-seed/
18009,Mobile,2014-10-20,mobile/,windows-phone,Microsoft Wants You To Doodle As You Scoot,"microsoft,skype",https://techcrunch.com/2014/10/20/microsoft-wants-you-to-doodle-as-you-scoot/
18011,Apps,2014-10-20,mobile/,"easter-egg,lollipop",Android Lollipop Easter Egg Casts Andy The Android As Flappy Bird,"flappy-bird,android",https://techcrunch.com/2014/10/20/android-lollipop-easter-egg-casts-andy-the-android-as-flappy-bird/
18012,Apps,2014-10-17,mobile/,"soundcloud,twitter-music","Twitter’s Music Strategy: No App, Just Better Listening",twitter,https://techcrunch.com/2014/10/17/music-in-twitter-not-twitter-music/
18016,Mobile,2014-10-16,mobile/,twitpic,"Twitpic Couldn’t Find An Acquirer, Will Shut Down After All On Oct 25th",twitter,https://techcrunch.com/2014/10/16/twitpic-couldnt-find-an-acquirer-will-shut-down-after-all-on-oct-25th/
18022,Apps,2014-10-16,mobile/,"ebola,bbc",BBC Uses WhatsApp For An Ebola Health Alert Service In West Africa,whatsapp,https://techcrunch.com/2014/10/16/bbc-whatsapp-ebola/
18036,Apps,2014-09-19,gadgets/,"robot,stem,trobo",TROBO Is A Storytelling Plush Toy Robot That Teaches Kids Science And Math,ipad,https://techcrunch.com/2014/09/19/trobo-is-a-storytelling-plush-toy-robot-that-teaches-kids-science-and-math/
18037,Apps,2014-09-19,gadgets/,"swiftkey,ios-8,keyboards",Keyboard Apps Dominate The App Store’s Top Charts After iOS 8 Release,apple,https://techcrunch.com/2014/09/19/keyboard-apps-dominate-the-app-stores-top-charts-after-ios-8-release/
18106,Apps,2015-07-23,startups/,"security,email",Dmail Makes Your Gmail Messages Self-Destruct,gmail,https://techcrunch.com/2015/07/23/dmail-makes-your-gmail-messages-self-destruct/
18126,Apps,2014-10-14,mobile/,"keyboard,app,iphone-6-plus","The iPhone 6 Plus Gets A One-Handed Keyboard App, And It’s Glorious",iphone-6,https://techcrunch.com/2014/10/14/iphone-6-plus-one-handed-keyboard-app/
18127,Apps,2014-10-14,mobile/,qik,"Skype Launches A New Video Messaging App For The Mobile-First Era, Skype Qik","microsoft,skype",https://techcrunch.com/2014/10/14/skype-launches-a-new-video-messaging-app-for-the-mobile-first-era-skype-qik/
18131,Apps,2014-10-13,mobile/,"lyve,ios,apps",Lyve’s New App Lets You Access All Your Photos And Videos From Any Device You Own,android,https://techcrunch.com/2014/10/13/lyves-new-app-lets-you-access-all-your-photos-and-videos-from-any-device-you-own/
18132,Apps,2014-10-12,mobile/,"indonesia,internet-org","Facebook’s Internet.org Works With Carriers To Speed Up Networks, Indonesia First",facebook,https://techcrunch.com/2014/10/12/facebooks-internet-org-now-works-directly-with-carriers-to-speed-up-networks/
18206,Apps,2015-07-22,startups/,bill-de-blasio,De Blasio Administration Reaches Deal With Uber,uber,https://techcrunch.com/2015/07/22/uber-deal/
18213,Apps,2015-07-22,startups/,video,Vervid Takes The Shame Out Of Shooting Vertical Video With Its New iOS App,youtube,https://techcrunch.com/2015/07/22/vervid-takes-the-shame-out-of-shooting-vertical-video-with-its-new-ios-app/
18214,Apps,2015-07-22,startups/,cleanly,YC-Backed Cleanly Launches On-Demand Laundry Service In Brooklyn,y-combinator,https://techcrunch.com/2015/07/22/yc-backed-cleanly-launches-on-demand-laundry-service-in-brooklyn/
18221,Apps,2014-10-09,mobile/,"snapchat,facebook-photos",Facebook Mobile’s New Collage Design Highlights Your Best Photos,facebook,https://techcrunch.com/2014/10/09/facebook-photo-collage/
18224,Apps,2014-10-09,mobile/,"internet-accessibility,internet-org",Internet.org Offers $1M Prize For Apps That Make People In India Want The Web,"mark-zuckerberg,facebook",https://techcrunch.com/2014/10/09/internet-innovation-challenge/
18225,Apps,2014-10-09,mobile/,"apps,mobile,marketing","Google Launches Mini-Marketing Lessons For Startups With New Mobile App, Google Primer",google,https://techcrunch.com/2014/10/09/google-launches-mini-marketing-lessons-for-startups-with-new-mobile-app-google-primer/
18239,Apps,2014-09-15,gadgets/,"micromax,india,android-one",First Wave Of “Affordable” Android One Phones Breaks Cover In India,google,https://techcrunch.com/2014/09/15/android-one-india/
18315,Apps,2015-07-21,startups/,shred-video,Shred Video Turns Hours Of GoPro Footage Into A Dope-Ass Montage In Seconds,"gopro,y-combinator",https://techcrunch.com/2015/07/21/shred-video-turns-hours-of-gopro-footage-into-a-dope-ass-montage-in-seconds/
18325,Apps,2014-10-08,mobile/,"photos,app,xim",Microsoft’s Xim App Offers Temporary Phone Photo Sharing Without Overshare Risk,microsoft,https://techcrunch.com/2014/10/08/microsoft-xim/
18326,Apps,2014-10-08,mobile/,"connected-devices,apps,app-annie",Google Chromecast Is The Top “Connected Device” App,chromecast,https://techcrunch.com/2014/10/08/google-chromecast-is-the-top-connected-device-app/
18328,Apps,2014-10-08,mobile/,facebook-anonymous-login,"Facebook’s Josh Miller Confirms He’s Built Something, But It’s Not Just About Anonymity",facebook,https://techcrunch.com/2014/10/08/facebook-anon/
18340,Apps,2014-09-10,gadgets/,"wtf,itunes","Apple Just Uploaded A U2 Album To Your iPhone And iPad — And Seriously, WTF",apple,https://techcrunch.com/2014/09/10/wtf-is-a-u2/
18429,Apps,2014-10-03,mobile/,"mobile-messaing,mobile,messageme",Yahoo Acquires Mobile Messaging App MessageMe,yahoo,https://techcrunch.com/2014/10/03/yahoo-acquires-mobile-messaging-app-messageme/
18434,Apps,2014-10-03,mobile/,"antitrust,messaging","EU OKs Facebook’s $19B WhatsApp Acquisition, Clearing The Last Antitrust Hurdle","whatsapp,facebook",https://techcrunch.com/2014/10/03/eu-oks-facebooks-19b-whatsapp-acquisition-clearing-the-last-antitrust-hurdle/
18525,Apps,2014-10-02,mobile/,"apps,mobile,slideshare",LinkedIn-Owned SlideShare Gets Its First iOS App,linkedin,https://techcrunch.com/2014/10/02/linkedin-owned-slideshare-gets-its-first-ios-app/
18527,Mobile,2014-10-02,mobile/,"app,remote,apple-tv",Apple Patents An Advanced Smart Remote App For Apple TV And iTunes,apple,https://techcrunch.com/2014/10/02/apple-patents-an-advanced-smart-remote-app-for-apple-tv-and-itunes/
18532,Apps,2014-10-01,mobile/,"open-source,email,inbox","Next-Generation Email Platform Inbox Rolls Out Open Source Apps, Details Its Hosted API Pricing  ",gmail,https://techcrunch.com/2014/10/01/next-generation-email-platform-inbox-rolls-out-open-source-apps-details-its-hosted-api-pricing/
18550,Apps,2014-09-04,gadgets/,"ios,maps",Apple Explores Augmented Reality Navigation For iPhones,apple,https://techcrunch.com/2014/09/04/apple-explores-augmented-reality-navigation-for-iphones/
18644,Apps,2014-09-29,mobile/,"app-store,ios-8,launcher","Apple Rejects Launcher, The App That Lets You Launch Other Apps From iOS 8 Notification Center ",apple,https://techcrunch.com/2014/09/29/apple-rejects-launcher-the-app-that-lets-you-launch-other-apps-from-ios-8-notification-center/
18657,Apps,2014-09-02,gadgets/,"bluetooth,insoles,digitsole","Heated, Connected Insoles? Whatever Next…",wearables,https://techcrunch.com/2014/09/02/digitsole-kickstarter/
18735,Apps,2014-09-25,mobile/,"books,goodreads",Amazon’s Goodreads App Finally Gets A Makeover,amazon,https://techcrunch.com/2014/09/25/amazons-goodreads-app-finally-gets-a-makeover/
18739,Mobile,2014-09-25,mobile/,"ios-8-0-2,ios-8-0-1,ios-8","Apple Details Official Fix For iOS 8.0.1 Woes, Will Release iOS 8.0.2 “In The Next Few Days”",apple,https://techcrunch.com/2014/09/25/apple-details-official-fix-for-ios-8-0-1-woes-will-release-ios-8-0-2-in-the-next-few-days/
18745,Apps,2014-09-01,gadgets/,"running,runscribe",RunScribe Is A Wearable For Granular Gait Analysis,wearables,https://techcrunch.com/2014/09/01/runscribe/
18753,Apps,2014-08-29,gadgets/,"tizen,here,nokia",Nokia’s Here Maps Its Future On Samsung With Its First Android And Tizen Apps,samsung,https://techcrunch.com/2014/08/29/nokias-here-maps-its-future-with-samsung-with-its-first-android-and-tizen-apps/
18828,Apps,2015-07-10,startups/,vine,Vine Promotes Its Top Stars With New Suggested User List,twitter,https://techcrunch.com/2015/07/10/vine-updates-app-to-promote-top-users/
18840,Apps,2014-09-23,mobile/,"mobile-apps,news-reading,google-currents",Google Currents For iOS Now Called Google Play Newsstand Following Big Redesign,google,https://techcrunch.com/2014/09/23/google-currents-for-ios-now-called-google-play-newsstand-following-big-redesign/
18851,Apps,2014-09-22,mobile/,"itunes,beats-music",Apple Plans To Shut Down Beats Music,"beats,apple",https://techcrunch.com/2014/09/22/apple-plans-to-shut-down-beats-music/
18943,Apps,2014-09-22,mobile/,"app,mobile,ios-8",Skype Gets An iOS 8-Friendly Update With Interactive Notifications,skype,https://techcrunch.com/2014/09/22/skype-gets-an-ios-8-friendly-update-with-interactive-notifications/
18950,Apps,2014-09-19,mobile/,"swiftkey,ios-8,keyboards",Keyboard Apps Dominate The App Store’s Top Charts After iOS 8 Release,apple,https://techcrunch.com/2014/09/19/keyboard-apps-dominate-the-app-stores-top-charts-after-ios-8-release/
19044,Apps,2014-09-18,mobile/,"adoption,ios-8","iOS 8 Adoption Off To A Slower Start Than iOS 7, Say Multiple Usage Trackers","ios-7,apple",https://techcrunch.com/2014/09/18/ios-8-adoption-off-to-a-slower-start-than-ios-7-say-multiple-usage-trackers/
19059,Apps,2014-09-17,mobile/,"apps,iphone,ios-8","iOS 8 Now Available, But Plan To Be Patient",apple,https://techcrunch.com/2014/09/17/ios-8-now-available-but-plan-to-be-patient/
19065,Apps,2014-08-19,gadgets/,"myo,thalmic","Thalmic Reveals Its Enterprise Play For the Myo Armband, Including Google Glass Integration","wearables,google-glass",https://techcrunch.com/2014/08/19/thalmic-reveals-its-enterprise-play-for-the-myo-armband-including-google-glass-integration/
19106,Apps,2013-04-22,social/,"frances-cone,app,music","Twitter #Music Catches Emerging Artist Frances Cone By Surprise, Calls It A “Meet And Greet” For Bands And Fans",twitter,https://techcrunch.com/2013/04/22/twitter-music-catches-emerging-artist-frances-cone-by-surprise-calls-it-a-meet-and-greet-for-bands-and-fans/
19152,Apps,2014-09-16,mobile/,"amazon-app-store,carrier-billing,bango","Amazon Has Turned On Carrier Billing For Apps, In Germany With Bango And O2",amazon,https://techcrunch.com/2014/09/16/amazon-has-turned-on-bango-carrier-billing-for-apps-first-in-germany-with-o2/
19155,Apps,2014-09-16,mobile/,microsharing,"Codenamed “Moments”, Facebook Has Built An App For Super-Private Sharing",facebook,https://techcrunch.com/2014/09/16/facebook-moments/
19172,Apps,2014-08-14,gadgets/,"elemoon,bluetooth",Elemoon Wearable Bracelet Wants To Make Alerts More Chic Than Geek,wearables,https://techcrunch.com/2014/08/14/elemoon/
19248,Apps,2014-09-15,mobile/,"tim-cook,privacy","Tim Cook Holds Firm On iMessage Security: It’s Encrypted, And We Don’t Have A Key","google,apple",https://techcrunch.com/2014/09/15/tim-cook-holds-firm-on-imessage-security-its-encrypted-we-dont-have-a-key/
19253,Apps,2014-09-15,mobile/,"micromax,india,android-one",First Wave Of “Affordable” Android One Phones Breaks Cover In India,google,https://techcrunch.com/2014/09/15/android-one-india/
19357,Apps,2014-09-09,mobile/,iphone2014event,iTunes App Store Reaches 1.3 Million Mobile Applications,apple,https://techcrunch.com/2014/09/09/itunes-app-store-reaches-1-3-million-mobile-applications/
19428,Apps,2013-06-26,europe/,"telefonica,windows-phone-8","Telefonica To Give Windows Phone 8 An Extra Push To Try To Dilute Android, iOS",microsoft,https://techcrunch.com/2013/06/26/telefonica-microsoft-wp8/
19451,Mobile,2014-09-07,mobile/,"two-factor-authentication,mobile-payments,iwatch",iWatch’s Killer Feature Could Be Two-Factor Authentication For Payments,apple,https://techcrunch.com/2014/09/07/iwatch-payments/
19538,Apps,2015-06-24,startups/,varun-shetty,Shyp Nabs Foursquare’s Varun Shetty To Run Business Development,"foursquare,shyp",https://techcrunch.com/2015/06/24/shyp-nabs-foursquares-head-of-business-development-varun-shetty/
19554,Apps,2014-09-04,mobile/,"mobile-games,games,amazon-game-studios",Amazon Games Studios Launches Its First Gaming App On iTunes,amazon,https://techcrunch.com/2014/09/04/amazon-games-studios-launches-its-first-gaming-app-on-itunes/
19559,Apps,2014-09-04,mobile/,"ios,maps",Apple Explores Augmented Reality Navigation For iPhones,apple,https://techcrunch.com/2014/09/04/apple-explores-augmented-reality-navigation-for-iphones/
19648,Mobile,2014-09-03,mobile/,"galaxy-note-edge,galaxy-note",The Galaxy Note Edge Is A Phablet With A Curved Edge Display,samsung,https://techcrunch.com/2014/09/03/galaxy-note-edge-curved-display/
19654,Apps,2014-09-02,mobile/,"kids,teens,tocomail",Tocomail For Gmail Offers Parental Controls And Monitoring For Teens’ First Gmail Account,gmail,https://techcrunch.com/2014/09/02/tocomail-for-gmail-offers-parental-controls-and-monitoring-for-teens-first-gmail-account/
19665,Mobile,2014-08-29,mobile/,iphone-6,This May Be The Best Look Yet At The New iPhone,"apple,iphone-6",https://techcrunch.com/2014/08/29/this-may-be-the-best-look-yet-at-the-new-iphone/
19755,Apps,2014-08-29,mobile/,"tizen,here,nokia",Nokia’s Here Maps Its Future On Samsung With Its First Android And Tizen Apps,samsung,https://techcrunch.com/2014/08/29/nokias-here-maps-its-future-with-samsung-with-its-first-android-and-tizen-apps/
19771,Apps,2014-08-26,mobile/,hyperlapse,"Hands-On With Hyperlapse, Instagram’s New Video Creation App ","facebook,instagram",https://techcrunch.com/2014/08/26/hands-on-with-hyperlapse-instagrams-new-video-creation-app/
19772,Apps,2014-08-26,mobile/,"app-studio,apps,sound-design","Facebook Hires The Team From WaveGroup Sound, An Audio Production Company",facebook,https://techcrunch.com/2014/08/26/facebook-acquires-a-sound-studio-to-help-power-its-app-factory/
19841,Apps,2015-06-16,startups/,dick-costolo,Dick Costolo Dances Around The Question Of Who Will Lead Twitter Next,"periscope,twitter",https://techcrunch.com/2015/06/16/dick-costolo-dances-around-the-question-of-who-will-lead-twitter-next/
19964,Apps,2014-08-21,mobile/,"brands,ads",Instagram Starts Offering Essential Ad Tools At Last,"facebook,instagram",https://techcrunch.com/2014/08/21/instagram-woos-advertisers-brands-with-new-suite-of-business-tools/
19972,Apps,2014-08-20,mobile/,"taxi,api,hailo",Hailo Launches API For E-Hailing On The Same Day As Uber,uber,https://techcrunch.com/2014/08/20/hailo-api/
19973,Apps,2014-08-20,mobile/,vine,Vine Finally Lets You Import Video From Your Camera Roll,"instagram,twitter",https://techcrunch.com/2014/08/20/with-a-billion-loops-every-day-vine-finally-lets-users-import-video-from-their-camera/
19976,Apps,2014-08-20,mobile/,"collaborative-consumption,sharing-economy,api",Uber’s API Launch Lights The Way For Sharing Economy Apps,uber,https://techcrunch.com/2014/08/20/ubers-api-launch-lights-the-way-for-sharing-economy-apps/
20074,Apps,2014-08-19,mobile/,"uber-movers,delivery-service,corner-store",Uber Corner Store Turns The Transit App Into A Delivery Service For Daily Staples,uber,https://techcrunch.com/2014/08/19/uber-corner-store-turns-the-transit-app-into-a-delivery-service-for-daily-staples/
20077,Apps,2014-08-15,mobile/,"app,game,pokemon","Pokémon Will Finally Come To The iPad, As A Virtual Card Game",ipad,https://techcrunch.com/2014/08/15/pokemon-card-game-ipad/
